CustomerID,Age,Gender,Country,Income,ProductQuality,ServiceQuality,PurchaseFrequency,FeedbackScore,LoyaltyLevel,SatisfactionScore,salaryGroup,AgeGroup,FrequencyGroup,satisfactionLevel
12753,43,Male,UK,79918,6,2,15,High,Bronze,66,average salary,Middle-aged Adults,High,low satisfied
12754,28,Female,France,97955,8,5,9,Low,Silver,74.77,average salary,Young Adults,Moderate,low satisfied
12755,43,Female,France,52460,1,4,4,Medium,Silver,44.81,average salary,Middle-aged Adults,Low,low satisfied
12756,34,Male,Canada,83013,8,5,3,High,Bronze,95.8,average salary,Young Adults,Low,high satisfied
12757,41,Male,Germany,44828,2,10,15,Medium,Gold,84.07,low salary,Middle-aged Adults,High,average satisfied
12758,45,Female,France,103013,10,5,17,Low,Silver,100,high salary,Middle-aged Adults,High,high satisfied
12759,52,Male,USA,88757,3,4,19,Low,Gold,85.18,average salary,Middle-aged Adults,High,average satisfied
12760,48,Male,Canada,49761,9,5,20,Medium,Bronze,100,low salary,Middle-aged Adults,High,high satisfied
12761,30,Female,USA,90378,8,3,4,High,Silver,84.3,average salary,Young Adults,Low,average satisfied
12762,52,Male,USA,55387,2,6,11,Medium,Silver,90.09,average salary,Middle-aged Adults,Moderate,high satisfied
12763,33,Male,UK,58934,2,7,3,Low,Gold,61.07,average salary,Young Adults,Low,low satisfied
12764,32,Male,USA,31525,1,10,12,High,Gold,72.78,low salary,Young Adults,Moderate,low satisfied
12765,60,Male,France,97106,2,10,11,Medium,Silver,100,average salary,Older Adults,Moderate,high satisfied
12766,35,Female,USA,57466,6,9,1,Medium,Bronze,78.73,average salary,Middle-aged Adults,Low,average satisfied
12767,64,Male,USA,106863,8,7,1,Medium,Silver,100,high salary,Older Adults,Low,high satisfied
12768,54,Male,UK,55341,5,8,2,Low,Bronze,81.65,average salary,Middle-aged Adults,Low,average satisfied
12769,65,Male,USA,50509,4,1,7,High,Bronze,50.48,average salary,Older Adults,Moderate,low satisfied
12770,65,Male,France,114409,4,6,1,Low,Gold,85.07,high salary,Older Adults,Low,average satisfied
12771,66,Female,France,104297,3,7,6,High,Silver,87.55,high salary,Older Adults,Low,average satisfied
12772,58,Female,USA,84676,3,5,1,High,Silver,71.52,average salary,Older Adults,Low,low satisfied
12773,44,Female,France,103581,4,3,20,Medium,Silver,79.84,high salary,Middle-aged Adults,High,average satisfied
12774,52,Male,France,31930,5,1,2,High,Silver,51.71,low salary,Middle-aged Adults,Low,low satisfied
12775,69,Female,UK,80245,10,10,13,Medium,Gold,100,average salary,Older Adults,Moderate,high satisfied
12776,62,Female,Canada,59998,8,2,19,High,Silver,86.42,average salary,Older Adults,High,average satisfied
12777,52,Male,Canada,77256,10,10,3,Medium,Gold,100,average salary,Middle-aged Adults,Low,high satisfied
12778,45,Male,Germany,104527,7,10,13,High,Silver,100,high salary,Middle-aged Adults,Moderate,high satisfied
12779,56,Female,Canada,53725,5,2,3,Low,Silver,69.23,average salary,Older Adults,Low,low satisfied
12780,55,Female,USA,101180,10,2,20,High,Bronze,100,high salary,Older Adults,High,high satisfied
12781,26,Male,France,42249,4,7,8,Low,Gold,78.92,low salary,Young Adults,Moderate,average satisfied
12782,29,Male,Canada,34466,7,10,12,Low,Silver,100,low salary,Young Adults,Moderate,high satisfied
12783,32,Male,UK,60114,2,6,5,Medium,Bronze,63.8,average salary,Young Adults,Low,low satisfied
12784,38,Female,Germany,31512,7,1,13,High,Bronze,75.46,low salary,Middle-aged Adults,Moderate,average satisfied
12785,69,Male,USA,115501,8,10,1,High,Bronze,100,high salary,Older Adults,Low,high satisfied
12786,52,Female,Canada,75506,1,2,11,Low,Silver,50.14,average salary,Middle-aged Adults,Moderate,low satisfied
12787,59,Female,France,97545,4,5,4,Low,Gold,78.27,average salary,Older Adults,Low,average satisfied
12788,50,Female,UK,60195,8,2,20,High,Silver,97.7,average salary,Middle-aged Adults,High,high satisfied
12789,68,Male,Canada,107615,7,10,1,Medium,Silver,100,high salary,Older Adults,Low,high satisfied
12790,36,Female,France,99326,8,3,18,Low,Silver,100,average salary,Middle-aged Adults,High,high satisfied
12791,40,Female,Canada,32405,4,1,1,Medium,Silver,34.69,low salary,Middle-aged Adults,Low,low satisfied
12792,30,Female,USA,109769,8,2,19,High,Gold,99.09,high salary,Young Adults,High,high satisfied
12793,61,Female,Germany,112880,3,2,13,High,Silver,74.71,high salary,Older Adults,Moderate,low satisfied
12794,18,Male,France,39165,3,1,10,Medium,Gold,44.71,low salary,Young Adults,Moderate,low satisfied
12795,68,Female,Germany,42642,1,9,18,High,Silver,99,low salary,Older Adults,High,high satisfied
12796,46,Male,Germany,112933,1,8,9,Medium,Silver,74.41,high salary,Middle-aged Adults,Moderate,low satisfied
12797,41,Male,UK,91320,1,6,16,High,Silver,75.7,average salary,Middle-aged Adults,High,average satisfied
12798,33,Female,France,43032,3,7,13,High,Gold,86.12,low salary,Young Adults,Moderate,average satisfied
12799,42,Female,UK,50639,10,9,3,High,Bronze,100,average salary,Middle-aged Adults,Low,high satisfied
12800,40,Male,Germany,69492,5,1,20,Medium,Silver,63.18,average salary,Middle-aged Adults,High,low satisfied
12801,45,Male,USA,81768,10,6,2,High,Gold,100,average salary,Middle-aged Adults,Low,high satisfied
12802,64,Male,USA,81295,4,5,16,Low,Gold,72.11,average salary,Older Adults,High,low satisfied
12803,33,Male,Canada,86990,3,4,14,Medium,Gold,92.87,average salary,Young Adults,High,high satisfied
12804,60,Female,Canada,81252,6,1,14,High,Gold,81.22,average salary,Older Adults,High,average satisfied
12805,55,Female,France,106966,3,6,18,High,Silver,83.34,high salary,Older Adults,High,average satisfied
12806,28,Female,USA,46073,4,8,1,Low,Silver,87.84,low salary,Young Adults,Low,average satisfied
12807,20,Female,Germany,106271,6,9,10,Low,Silver,100,high salary,Young Adults,Moderate,high satisfied
12808,32,Male,USA,114732,3,8,20,Medium,Silver,100,high salary,Young Adults,High,high satisfied
12809,18,Male,France,83854,10,2,11,Medium,Silver,86.19,average salary,Young Adults,Moderate,average satisfied
12810,24,Female,Canada,68700,6,1,6,High,Bronze,64.12,average salary,Young Adults,Low,low satisfied
12811,18,Female,Canada,44980,2,6,11,Medium,Gold,68.59,low salary,Young Adults,Moderate,low satisfied
12812,66,Female,UK,84407,10,7,16,High,Gold,100,average salary,Older Adults,High,high satisfied
12813,49,Male,Canada,46552,4,8,18,Low,Silver,77.59,low salary,Middle-aged Adults,High,average satisfied
12814,26,Female,Germany,84886,6,10,12,High,Bronze,100,average salary,Young Adults,Moderate,high satisfied
12815,46,Male,France,44857,4,5,1,High,Silver,60.82,low salary,Middle-aged Adults,Low,low satisfied
12816,43,Male,Canada,69417,2,5,5,High,Gold,55.69,average salary,Middle-aged Adults,Low,low satisfied
12817,40,Male,Canada,74551,5,2,18,High,Gold,63.43,average salary,Middle-aged Adults,High,low satisfied
12818,62,Male,Germany,43008,1,5,16,High,Bronze,50.24,low salary,Older Adults,High,low satisfied
12819,60,Female,Canada,56675,9,9,9,High,Bronze,100,average salary,Older Adults,Moderate,high satisfied
12820,46,Male,Germany,70805,1,6,1,High,Gold,61.51,average salary,Middle-aged Adults,Low,low satisfied
12821,69,Male,Canada,64034,7,4,2,Low,Bronze,77.06,average salary,Older Adults,Low,average satisfied
12822,55,Female,Germany,43004,10,9,7,Low,Gold,100,low salary,Older Adults,Moderate,high satisfied
12823,50,Female,Canada,31827,5,1,12,Medium,Bronze,47.25,low salary,Middle-aged Adults,Moderate,low satisfied
12824,24,Male,France,89310,3,1,18,Medium,Silver,55.39,average salary,Young Adults,High,low satisfied
12825,29,Female,UK,57229,3,7,2,Low,Bronze,80.88,average salary,Young Adults,Low,average satisfied
12826,48,Female,UK,110110,1,6,6,Low,Bronze,75.42,high salary,Middle-aged Adults,Low,average satisfied
12827,49,Male,USA,91842,6,8,5,Medium,Bronze,100,average salary,Middle-aged Adults,Low,high satisfied
12828,37,Female,UK,108076,5,4,6,Medium,Silver,82.39,high salary,Middle-aged Adults,Low,average satisfied
12829,68,Male,Germany,116759,10,4,2,Low,Gold,100,high salary,Older Adults,Low,high satisfied
12830,34,Male,Germany,67454,1,10,3,Medium,Gold,83.5,average salary,Young Adults,Low,average satisfied
12831,53,Female,UK,115655,8,7,6,High,Bronze,100,high salary,Middle-aged Adults,Low,high satisfied
12832,20,Female,Germany,91388,6,4,20,Low,Bronze,93.57,average salary,Young Adults,High,high satisfied
12833,18,Female,France,69602,8,4,16,Medium,Silver,85.47,average salary,Young Adults,High,average satisfied
12834,67,Male,Germany,107056,1,1,10,Low,Bronze,48.85,high salary,Older Adults,Moderate,low satisfied
12835,44,Female,France,81306,4,6,17,High,Gold,100,average salary,Middle-aged Adults,High,high satisfied
12836,64,Male,France,102465,9,5,7,High,Bronze,100,high salary,Older Adults,Moderate,high satisfied
12837,57,Female,France,51106,8,3,8,Low,Bronze,77.77,average salary,Older Adults,Moderate,average satisfied
12838,50,Male,Canada,55297,6,10,5,High,Silver,97.74,average salary,Middle-aged Adults,Low,high satisfied
12839,37,Female,USA,70742,5,6,15,Medium,Silver,94.33,average salary,Middle-aged Adults,High,high satisfied
12840,31,Male,Germany,55572,2,9,19,High,Bronze,88.35,average salary,Young Adults,High,average satisfied
12841,53,Female,Canada,96746,1,3,18,High,Bronze,75.1,average salary,Middle-aged Adults,High,average satisfied
12842,22,Female,USA,52154,10,5,19,High,Gold,76.34,average salary,Young Adults,High,average satisfied
12843,40,Female,Canada,107748,8,4,13,High,Gold,100,high salary,Middle-aged Adults,Moderate,high satisfied
12844,62,Female,Germany,86159,3,2,3,High,Silver,82.87,average salary,Older Adults,Low,average satisfied
12845,32,Female,France,49617,4,2,7,Low,Bronze,39.09,low salary,Young Adults,Moderate,low satisfied
12846,23,Male,Canada,67560,8,3,6,Low,Gold,67.92,average salary,Young Adults,Low,low satisfied
12847,50,Male,USA,87600,3,1,15,Medium,Gold,72.41,average salary,Middle-aged Adults,High,low satisfied
12848,36,Female,USA,31166,3,9,14,Medium,Silver,98.18,low salary,Middle-aged Adults,High,high satisfied
12849,30,Male,USA,98503,7,2,6,Medium,Gold,80.96,average salary,Young Adults,Low,average satisfied
12850,46,Male,Canada,100584,5,3,15,Medium,Silver,91.49,high salary,Middle-aged Adults,High,high satisfied
12851,23,Female,USA,85293,6,3,19,High,Silver,75.58,average salary,Young Adults,High,average satisfied
12852,32,Female,UK,46321,8,7,13,High,Gold,100,low salary,Young Adults,Moderate,high satisfied
12853,33,Male,USA,98677,6,5,11,High,Gold,100,average salary,Young Adults,Moderate,high satisfied
12854,41,Male,USA,116977,1,3,9,High,Gold,54.2,high salary,Middle-aged Adults,Moderate,low satisfied
12855,40,Female,Canada,116992,9,3,2,Low,Bronze,86.24,high salary,Middle-aged Adults,Low,average satisfied
12856,65,Female,Germany,65782,8,6,3,High,Silver,100,average salary,Older Adults,Low,high satisfied
12857,27,Female,Canada,106823,8,5,4,Low,Bronze,100,high salary,Young Adults,Low,high satisfied
12858,58,Male,Canada,94050,8,9,7,Medium,Silver,100,average salary,Older Adults,Moderate,high satisfied
12859,58,Female,UK,82171,10,4,20,Low,Silver,100,average salary,Older Adults,High,high satisfied
12860,66,Male,Germany,30695,7,10,8,Medium,Gold,100,low salary,Older Adults,Moderate,high satisfied
12861,34,Female,Canada,68727,10,7,18,Medium,Gold,100,average salary,Young Adults,High,high satisfied
12862,66,Female,UK,95980,1,6,9,High,Bronze,82.72,average salary,Older Adults,Moderate,average satisfied
12863,61,Male,Canada,31817,7,3,19,Low,Bronze,72.99,low salary,Older Adults,High,low satisfied
12864,62,Female,UK,99952,3,8,18,Medium,Bronze,100,average salary,Older Adults,High,high satisfied
12865,47,Male,France,113712,4,1,12,High,Gold,62.71,high salary,Middle-aged Adults,Moderate,low satisfied
12866,61,Male,USA,98866,6,10,2,Medium,Gold,100,average salary,Older Adults,Low,high satisfied
12867,63,Male,USA,79355,5,7,18,Medium,Silver,100,average salary,Older Adults,High,high satisfied
12868,27,Female,Canada,72061,3,9,8,Medium,Bronze,88.14,average salary,Young Adults,Moderate,average satisfied
12869,36,Female,UK,78599,6,7,15,High,Silver,100,average salary,Middle-aged Adults,High,high satisfied
12870,46,Female,France,59597,6,10,2,Low,Silver,100,average salary,Middle-aged Adults,Low,high satisfied
12871,19,Male,USA,97174,10,1,18,High,Bronze,97.72,average salary,Young Adults,High,high satisfied
12872,53,Female,Canada,37792,10,10,17,Medium,Bronze,100,low salary,Middle-aged Adults,High,high satisfied
12873,36,Female,Canada,79806,3,1,12,High,Silver,69.12,average salary,Middle-aged Adults,Moderate,low satisfied
12874,24,Female,UK,53483,9,10,4,High,Bronze,100,average salary,Young Adults,Low,high satisfied
12875,43,Female,Germany,90974,2,6,6,Low,Silver,82.52,average salary,Middle-aged Adults,Low,average satisfied
12876,32,Female,Canada,34831,8,7,12,Low,Silver,100,low salary,Young Adults,Moderate,high satisfied
12877,64,Male,France,72740,3,6,15,Low,Bronze,87.64,average salary,Older Adults,High,average satisfied
12878,55,Female,France,109552,4,7,8,Low,Silver,100,high salary,Older Adults,Moderate,high satisfied
12879,20,Female,Germany,100450,5,8,3,Low,Bronze,90.61,high salary,Young Adults,Low,high satisfied
12880,55,Female,France,32017,5,6,17,Medium,Silver,85.47,low salary,Older Adults,High,average satisfied
12881,33,Male,UK,30490,1,10,7,Low,Bronze,77.04,low salary,Young Adults,Moderate,average satisfied
12882,19,Female,Canada,99227,4,3,17,Medium,Gold,57.45,average salary,Young Adults,High,low satisfied
12883,48,Male,UK,65786,2,3,4,High,Bronze,71.62,average salary,Middle-aged Adults,Low,low satisfied
12884,45,Male,Germany,56599,8,5,8,Medium,Gold,98.26,average salary,Middle-aged Adults,Moderate,high satisfied
12885,24,Female,Germany,119443,6,4,4,High,Gold,95.39,high salary,Young Adults,Low,high satisfied
12886,47,Male,UK,98596,8,7,19,Low,Bronze,100,average salary,Middle-aged Adults,High,high satisfied
12887,60,Male,USA,76561,3,7,13,Low,Silver,98.58,average salary,Older Adults,Moderate,high satisfied
12888,24,Male,Germany,113080,8,7,13,Medium,Bronze,100,high salary,Young Adults,Moderate,high satisfied
12889,53,Female,Canada,54862,8,9,15,Medium,Bronze,100,average salary,Middle-aged Adults,High,high satisfied
12890,46,Male,Germany,31692,9,2,6,Low,Silver,62.46,low salary,Middle-aged Adults,Low,low satisfied
12891,41,Female,UK,81532,1,6,17,Medium,Silver,68.88,average salary,Middle-aged Adults,High,low satisfied
12892,69,Female,UK,56761,4,4,10,Medium,Bronze,88.1,average salary,Older Adults,Moderate,average satisfied
12893,56,Male,France,43448,9,10,10,Low,Silver,100,low salary,Older Adults,Moderate,high satisfied
12894,21,Male,USA,61020,1,6,19,Medium,Gold,82.91,average salary,Young Adults,High,average satisfied
12895,46,Male,UK,110112,7,3,12,Low,Silver,100,high salary,Middle-aged Adults,Moderate,high satisfied
12896,61,Female,France,113537,4,2,5,High,Gold,82.02,high salary,Older Adults,Low,average satisfied
12897,22,Female,France,115658,9,4,6,Low,Silver,100,high salary,Young Adults,Low,high satisfied
12898,46,Male,Canada,30415,1,7,13,High,Gold,70.39,low salary,Middle-aged Adults,Moderate,low satisfied
12899,47,Male,France,71223,8,6,19,Medium,Gold,100,average salary,Middle-aged Adults,High,high satisfied
12900,46,Female,USA,66812,1,4,1,Low,Silver,49.6,average salary,Middle-aged Adults,Low,low satisfied
12901,43,Female,Canada,32705,6,1,17,Medium,Silver,56.79,low salary,Middle-aged Adults,High,low satisfied
12902,36,Female,UK,115657,2,4,13,Medium,Silver,76.42,high salary,Middle-aged Adults,Moderate,average satisfied
12903,43,Male,UK,39453,9,3,4,Medium,Bronze,90.05,low salary,Middle-aged Adults,Low,high satisfied
12904,54,Male,France,77576,6,3,7,High,Gold,73.42,average salary,Middle-aged Adults,Moderate,low satisfied
12905,44,Female,Germany,36892,2,4,17,High,Gold,48.89,low salary,Middle-aged Adults,High,low satisfied
12906,47,Female,USA,109226,9,5,2,Medium,Gold,100,high salary,Middle-aged Adults,Low,high satisfied
12907,68,Male,USA,99408,6,9,11,High,Silver,100,average salary,Older Adults,Moderate,high satisfied
12908,47,Female,France,46349,8,9,2,Low,Silver,100,low salary,Middle-aged Adults,Low,high satisfied
12909,20,Male,USA,83790,5,8,14,Medium,Bronze,91.83,average salary,Young Adults,High,high satisfied
12910,60,Female,Canada,45941,8,1,19,High,Gold,79.84,low salary,Older Adults,High,average satisfied
12911,24,Female,France,108286,9,3,14,High,Silver,100,high salary,Young Adults,High,high satisfied
12912,66,Female,Germany,41848,1,9,10,High,Gold,74.37,low salary,Older Adults,Moderate,low satisfied
12913,26,Female,UK,59563,3,9,15,Medium,Bronze,96.3,average salary,Young Adults,High,high satisfied
12914,58,Male,USA,115279,8,6,16,High,Silver,100,high salary,Older Adults,High,high satisfied
12915,59,Female,UK,80156,9,8,3,High,Silver,100,average salary,Older Adults,Low,high satisfied
12916,30,Female,Germany,72815,4,6,8,Low,Bronze,59.36,average salary,Young Adults,Moderate,low satisfied
12917,32,Male,Germany,60373,4,9,14,Low,Gold,100,average salary,Young Adults,High,high satisfied
12918,22,Male,Canada,40708,8,6,5,Medium,Bronze,80.99,low salary,Young Adults,Low,average satisfied
12919,46,Male,Germany,92516,1,10,7,Medium,Silver,100,average salary,Middle-aged Adults,Moderate,high satisfied
12920,52,Female,Germany,56274,3,7,7,High,Silver,91.53,average salary,Middle-aged Adults,Moderate,high satisfied
12921,44,Male,USA,110206,8,9,11,High,Gold,100,high salary,Middle-aged Adults,Moderate,high satisfied
12922,44,Female,UK,72803,9,1,16,Medium,Gold,87.56,average salary,Middle-aged Adults,High,average satisfied
12923,25,Male,USA,68491,7,4,11,Medium,Silver,86.67,average salary,Young Adults,Moderate,average satisfied
12924,49,Female,USA,65167,1,10,1,High,Silver,79.1,average salary,Middle-aged Adults,Low,average satisfied
12925,37,Male,France,82441,8,6,16,High,Silver,100,average salary,Middle-aged Adults,High,high satisfied
